id_veiculo,placa,chassi,marca,modelo,ano_fabricacao,valor_fipe,linha_veiculo,processed_at
55769e918b7f457e9601b12332b77d0a,DCQ4306,E2KHQ04S3P7FXAXBG,YAMAHA,FAZER 250,2010,341000,MOTOS,2026-02-13 03:18:38.576762 UTC
35a6b52fff688b10d4c6f562dc0ffa37,SCP7413,NNCC4H9XEV0EZIU40,VOLVO,FH 440 4X2 2P (DIESEL),2010,255854,PESADOS,2026-02-13 03:18:38.576762 UTC
7ec11165686bf5571143fbbbe4c01de1,MQM6591,Q2LBZ5L29D0N4ILO7,VOLVO,FH 440 4X2 2P (DIESEL),2010,227083,PESADOS,2026-02-13 03:18:38.576762 UTC
7a4af8d6093ed58f35c16b7507335fc4,FQS0272,M891RI0Q79NNXVSB1,VOLVO,FH 440 6X2 2P (DIESEL),2010,238671,PESADOS,2026-02-13 03:18:38.576762 UTC
a9cf0d79b488a2c618b7adba1287d387,IHH5907,A0Z8WIZKNVBCQF6BL,VOLVO,FH 540,2010,324000,PESADOS,2026-02-13 03:18:38.576762 UTC
775a84df8e4915b4962e6c8626c79a16,WJO2236,LTZNIPR4J4IEP6SXV,VOLVO,FH 540,2010,114000,PESADOS,2026-02-13 03:18:38.576762 UTC
562426ddb30562cbce23512450501546,YZK3272,8F27S2D7O1OQ6DIF7,VOLVO,FH 540,2010,354000,PESADOS,2026-02-13 03:18:38.576762 UTC
15eb3a3449a9c3018053f808d7289a7f,KOL5969,NF0F87KFWU65VQI65,VOLVO,FH 540,2010,441000,PESADOS,2026-02-13 03:18:38.576762 UTC
34fc87cf535c902e372dc472a9f6ecfb,MHU3274,RYZA0VB7H0V3TNVV4,VOLVO,FH 540,2010,575000,PESADOS,2026-02-13 03:18:38.576762 UTC
3fbeb6d4191897af9fc03deee7a497b1,MUB2486,FCDVFODBBAOTQ3VB8,VOLVO,FH 540,2010,589000,PESADOS,2026-02-13 03:18:38.576762 UTC
1f5a335323ec0086e94b574abba081fd,ACP5035,8A125JZIKBD9CFWEH,VOLVO,FH 540,2010,410000,PESADOS,2026-02-13 03:18:38.576762 UTC
1ac8241ebcb3fd51bb3f41fa86a76aa6,IIH7269,UVN57J0XS64BYM2JI,VOLKSWAGEN,FOX 1 0 MI TOTAL FLEX 8V 3P,2010,23155,LEVES,2026-02-13 03:18:38.576762 UTC
895e1a9d4ca35534d31b46d816316680,ETF9767,JTA8FH29YUWUWXBSG,FORD,FUSION SEL 2 5 16V 173CV AUT,2010,41105,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
86c3e7b1acdedc25a1a1ee690fc2f8b6,ILE2140,GB9X4LKOTK4L988KM,FORD,FUSION SEL 2 5 16V 173CV AUT,2010,39850,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
a2c4440008a7dd3cff71ed2bed46cc49,UYP1104,RNY0CGMAJMHCZTVE0,SCANIA,G 380 A 4X2 2P (DIESEL),2010,207101,PESADOS,2026-02-13 03:18:38.576762 UTC
8bc1258b4a210dd7a88177fa434d6899,TZE8337,CWWDZBKHOSLRVHVPZ,SCANIA,G 420 A 4X2 2P (DIESEL),2010,239787,PESADOS,2026-02-13 03:18:38.576762 UTC
4ec5d473d08837898996a68f8286998c,TNL7752,3MP1QI5UZC4MFLD9V,SCANIA,G 420 A 4X2 3 EIXOS/ A 6X2 2P (DIESEL),2010,217637,PESADOS,2026-02-13 03:18:38.576762 UTC
321028bc42ee9ac202587b4165bfd434,QNQ6255,OSS3DE7YNES8E1MHW,SCANIA,G 420 A 4X2 3 EIXOS/ A 6X2 2P (DIESEL),2010,225131,PESADOS,2026-02-13 03:18:38.576762 UTC
fa255fcb7e465f2c40b99c78e9e4ea9c,HNA3582,7E7W0JWZZVDUPN9E3,SCANIA,G 420 A 6X4 2P (DIESEL),2010,229865,PESADOS,2026-02-13 03:18:38.576762 UTC
221f53d9038a0bd003b2d5820ae8a314,FHB5649,UN27912V1ZLYC4DMU,VOLKSWAGEN,GOL,2010,428000,LEVES,2026-02-13 03:18:38.576762 UTC
ff02f4ec2ba06eea2254d532604b4d6e,ABP5129,RWPIUXPO8ALIPFNG1,VOLKSWAGEN,GOL,2010,74000,LEVES,2026-02-13 03:18:38.576762 UTC
df1a1ae60af68f0de2ef5ca17fb6c54d,KXD5788,F8YUNOU3630TXJ3GN,VOLKSWAGEN,GOL,2010,299000,LEVES,2026-02-13 03:18:38.576762 UTC
f80766138d9f0ad356c7bb25adeb4b1a,DRY8963,UUVI6CO9VG9OBHBUR,VOLKSWAGEN,GOL (NOVO) 1 0 MI TOTAL FLEX 8V 4P,2010,24031,LEVES,2026-02-13 03:18:38.576762 UTC
9ec4f321f4b458d1bf96e8d5c27bc3b4,WAO0999,S1IN5YD2003M6HD3T,VOLKSWAGEN,GOL (NOVO) 1 0 MI TOTAL FLEX 8V 4P,2010,23959,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
38a6829bd4ab2e872f8fec595de5bfaf,GMB0250,ZR4UIRYXHVI4YYP6J,VOLKSWAGEN,GOL (NOVO) 1 0 MI TOTAL FLEX 8V 4P,2010,22775,LEVES,2026-02-13 03:18:38.576762 UTC
2e3072977e0f8258c5825e5cda9d3929,FEN1468,9396LQZJUVTRXKEUT,VOLKSWAGEN,GOL (NOVO) 1 0 MI TOTAL FLEX 8V 4P,2010,22821,LEVES,2026-02-13 03:18:38.576762 UTC
85986cc3a52497f046e40d35c129c2ed,JTC2223,UPDOYN9LZLYVFQQQP,VOLKSWAGEN,GOL (NOVO) 1 6 POWER/HIGHI T FLEX 8V 4P,2010,29745,LEVES,2026-02-13 03:18:38.576762 UTC
3ab47506e1504dcb0bd976083c9380bf,JBF5413,6ZXYCVBVE4T0529NF,VOLKSWAGEN,GOLF 1 6 MI TOTAL FLEX 8V 4P,2010,39736,LEVES,2026-02-13 03:18:38.576762 UTC
2284b002d6b71dbca4739a948bda133b,BLQ0914,DDY5GVFCYD57OS3QA,VOLKSWAGEN,GOLF SPORTLINE 1 6 MI TOTAL FLEX 8V 4P,2010,45776,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
dfbd8adda8747bfd498932d90984c6d1,HZS9052,FBGVU0YK0TAXKS3HG,HYUNDAI,HB20,2010,27000,LEVES,2026-02-13 03:18:38.576762 UTC
8d63ced630bdb85f13a03e11735130c1,QVF8199,O0FYXN2NT0XZVSB2W,HYUNDAI,HB20,2010,484000,LEVES,2026-02-13 03:18:38.576762 UTC
9fab52ecfc25231fc74f1a0ac116c8a0,KFU4029,8QOKWZ17K93JAIFL1,HYUNDAI,HB20,2010,525000,LEVES,2026-02-13 03:18:38.576762 UTC
13c08bf7fa6e68369ca0fd2de37d366a,JBU7346,U3JA69LJAS6DVWISI,TOYOTA,HILUX CD SRV D4 D 4X4 3 0 TDI DIES,2010,104591,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
6299dbd923fd214953e303a1a3264e11,QKA3586,UZYIE7XBD0B3N3U4L,TOYOTA,HILUX CD SRV D4 D 4X4 3 0 TDI DIESEL AUT,2010,112129,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
90b8697e9a2d16b6fa3bce7361e6b11c,HQU8248,L1FSRRUP119A7K4NS,HYUNDAI,HR 2 5 TCI DIESEL (RS/RD),2010,79846,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
bfeb8b31baf6f6d4f059cfeb611a331c,NAO6010,BCHLKQ221O7OY0TCI,INTERNATIONAL,INTERNATIONAL 9800/9800I 6X4 2P (DIESEL),2010,136868,PESADOS,2026-02-13 03:18:38.576762 UTC
0b9b60596cdc4557735a5f74b1087fe8,PAI8242,Y2GZEEJXRCNV1RHKF,FORD,KA 1 0 8V/1 0 8V ST FLEX 3P,2010,18520,LEVES,2026-02-13 03:18:38.576762 UTC
02ebe67c05cad8b38eaa3962806c0cc4,NQU1472,33V9UD7B79418LJYU,RENAULT,KWID,2010,460000,LEVES,2026-02-13 03:18:38.576762 UTC
3048eceb75043a1e405be4ac2ff2fca1,YCJ8319,UHM49PRXNRXK7EX3Y,RENAULT,KWID,2010,491000,LEVES,2026-02-13 03:18:38.576762 UTC
e011c9d605fe93d46f1abda03ade98b2,DLY5656,UX6HAL9BKVS99BK68,RENAULT,LOGAN EXPRESSION HI FLEX 1 6 8V 4P,2010,24143,LEVES,2026-02-13 03:18:38.576762 UTC
f0240b505f106ca5e43e1f77f14c089b,UOE5093,DK2OVKSNNTJULERO7,MERCEDES BENZ,LS 1634 3 EIXOS 2P (DIESEL),2010,172582,PESADOS,2026-02-13 03:18:38.576762 UTC
669e92af65a4e9f5d6a01d6964a84b63,HQW2384,2AFTTLLA7ZJMNMS4D,VOLVO,MEGANE SEDAN EXPRESSION HI FLEX 1 6 16V,2010,26394,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
ff9c80e5685787979180e3d88e81fadd,KAK8278,151MEWEW4XBRKYW5I,CHEVROLET,ONIX,2010,381000,LEVES,2026-02-13 03:18:38.576762 UTC
32593203d7b5d5db1eba91ce886fec30,SPC2410,DCZ4Q5G20XIVRAUIB,CHEVROLET,ONIX,2010,370000,LEVES,2026-02-13 03:18:38.576762 UTC
6aeaed938a23be4411b064100492fb41,HFV1785,CQKIOP92CGQR8H50C,CHEVROLET,ONIX,2010,299000,LEVES,2026-02-13 03:18:38.576762 UTC
136718b69d626a1aa33854d00609863a,JIO4318,6L5J8NVFHIM3R81DI,CHEVROLET,ONIX,2010,263000,LEVES,2026-02-13 03:18:38.576762 UTC
48d4e9b55c95e311cfb6b72fa7732d77,RHM9463,BULWEW034EQW116UF,FIAT,PALIO 1 0 ECONOMY FIRE FLEX 8V 4P,2010,25092,LEVES,2026-02-13 03:18:38.576762 UTC
3e69caa7cf25040f65c2945704562a61,LHI8123,AZUNMLTPYBIEOA3TJ,SCANIA,R450,2010,561000,PESADOS,2026-02-13 03:18:38.576762 UTC
e5b63b4511cbb959cf07231dc3d9c3f9,IXS4287,B8X1EC013HP6TGOX9,SCANIA,R450,2010,302000,PESADOS,2026-02-13 03:18:38.576762 UTC
aed4f4f00b79c709b00ccef157dc6404,MCC5119,OMTT18QVV795JSGR4,SCANIA,R450,2010,85000,PESADOS,2026-02-13 03:18:38.576762 UTC
719b56b37f7328fdef4f2f5d0a153aca,MUZ9045,XEVFS2UIOB1W607YE,SCANIA,R450,2010,583000,PESADOS,2026-02-13 03:18:38.576762 UTC
b808877942650aeb088df31d4b8c9ce6,LYH4265,IT3BV8POFUEXAURK3,FORD,RANGER LIMITED 3 0 PSE 4X4 CD TB DIESEL,2010,68328,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
91117b550ab3f32f19d3575031315e90,GUN6005,1UAAJRR2MXUSULOWS,JEEP,RENEGADE,2010,254000,LEVES,2026-02-13 03:18:38.576762 UTC
88be7354e7dea64ea4fd06f5715cd095,CAK0444,N0TJVATFLYVOR820V,JEEP,RENEGADE,2010,94000,LEVES,2026-02-13 03:18:38.576762 UTC
f25109a2184115ef205ed7333d169edd,ZYN0548,T1KUZXMJMN3KL9NJT,JEEP,RENEGADE,2010,300000,LEVES,2026-02-13 03:18:38.576762 UTC
5c5f0544b7c877ac03a94b973fe64f68,TLJ1688,4KW3P1XZS9IRPXJAH,HYUNDAI,SANTA FE GLS 3 5 V6 4X4 TIPTRONIC,2010,51829,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
8abb39853b02d980e2acf3da6edf10af,MEH9454,C3FMV3XJPBUYTBF2W,GUERRA,SR/GUERRA AG GR,2010,110000,PESADOS,2026-02-13 03:18:38.576762 UTC
2ba0873d6bdfeb11507df835fa0dff9d,VGM5609,5HSBM8BKJHWSDGRSA,GUERRA,SR/GUERRA AG GR,2010,100000,PESADOS,2026-02-13 03:18:38.576762 UTC
cf49a215986ac9c133720dee9e526d77,LKM3787,ODPQPSWGNAU53HJAD,FIAT,STRADA,2010,22000,LEVES,2026-02-13 03:18:38.576762 UTC
ea09f43d8f747add4a4322f4a2bdf81a,AEC8101,VIADQU9QL3OCJFXRC,FIAT,STRADA,2010,414000,LEVES,2026-02-13 03:18:38.576762 UTC
171cbe5b8cdb2a4b89a0ae1065445525,WQU2262,9X3OEFHSE76I2L66I,FIAT,STRADA,2010,587000,LEVES,2026-02-13 03:18:38.576762 UTC
886be0d686bab5114e228ded41e78d23,CYP2320,V3N8XPDOPXQ6AHXDN,FIAT,STRADA,2010,232000,LEVES,2026-02-13 03:18:38.576762 UTC
101722b7710a3b7ecfbbf09b8aea9835,IFM9366,W8GR5K5AK26C63BNF,FIAT,STRADA TREKKING 1 4 MPI FIRE FLEX 8V CE,2010,37052,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
c8e6027daa5109feb7f86087ad0ed8d6,GPH5976,RH81B2AJWM2BTR0NI,FIAT,STRADA WORKING 1 4 MPI FIRE FLEX 8V CD,2010,40272,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
cdb2e00c1819082ae372defd929b9367,CEX4575,B315SMGU8L1QJ8GF2,IVECO,STRALIS,2010,35000,PESADOS,2026-02-13 03:18:38.576762 UTC
7277bfaae8cbbf64b7034feee05aacd5,BWO4557,KEQLTCQ2NECQAM2KV,IVECO,STRALIS HD 740 S46TZ 3 EIXOS 2P (DIESEL),2010,174046,PESADOS,2026-02-13 03:18:38.576762 UTC
398e87a732d1a0c7706dede2da5bace8,JFH1965,9I7XNHXYXFHK6QE9G,IVECO,STRALIS HD/NR 570 S38T 3 EIXOS 2P (DIES),2010,166531,PESADOS,2026-02-13 03:18:38.576762 UTC
2fa64afd02fc6b554e3babb34856d950,KOA2144,U6O8MNMOJWCFJZSME,IVECO,STRALIS NR 570 S41T 3 EIXOS 2P (DIESEL),2010,164276,PESADOS,2026-02-13 03:18:38.576762 UTC
46ae5f851ac4beea1f46da9413f059b8,RTA7423,HOSPJA2JZG3CSFDXL,IVECO,STRALIS NR 570 S41T 3 EIXOS 2P (DIESEL),2010,154099,PESADOS,2026-02-13 03:18:38.576762 UTC
8c47cccf53d2c74bf0e0d2cc55a08586,IFR7706,JJ33XEK92E30Z3RCZ,VOLKSWAGEN,T CROSS,2010,330000,LEVES,2026-02-13 03:18:38.576762 UTC
214c05279617d84e5c057f85ac86dd5a,CIS2577,HTVBKYTLKXDJTOZPF,VOLKSWAGEN,T CROSS,2010,496000,LEVES,2026-02-13 03:18:38.576762 UTC
204bab58214efce4ed58e06f74c0dad4,OAY8456,YZE7DPRCLTUL3VFLJ,VOLKSWAGEN,T CROSS,2010,264000,LEVES,2026-02-13 03:18:38.576762 UTC
03ca8ffa29545ccf92483538738a4f3c,BAX6792,S71D209GLKP9OZGET,IVECO,TECTOR 240E25 6X2 2P (DIESEL),2010,153189,PESADOS,2026-02-13 03:18:38.576762 UTC
adb8ad3367f23af33406e30b274480f8,OAN8701,DAZYCH8AUJEMWCCDR,FIAT,TORO,2010,469000,LEVES,2026-02-13 03:18:38.576762 UTC
5d52e7d39ffbd905fcae7d6abf6fea7b,ULW3755,ZBYM8OTR0TOPTTC62,FIAT,UNO MILLE WAY ECONOMY 1 0 F FLEX 2P,2010,23142,LEVES,2026-02-13 03:18:38.576762 UTC
d1b1edd59eb5dd8a9d9707af23b18264,IXK4614,XCWRRSZRXSRI82T42,CHEVROLET,VECTRA ELEGAN  2 0 MPFI 8V FLEXPOWER MEC,2010,35402,LEVES,2026-02-13 03:18:38.576762 UTC
e32aae916dcad979271a8809a46aa5f3,QYH9101,BERCRC6908Z3BCYOG,VOLKSWAGEN,17 250 E CONSTELLATION 2P (DIESEL),2011,348785,PESADOS,2026-02-13 03:18:38.576762 UTC
ef1ca3db78230f1a670c029df02785c4,TRV7751,6R9D4QM4U3W0FUZ78,VOLKSWAGEN,24 250 E CONSTELLATION 3 EIXOS 2P (DIESE,2011,302798,PESADOS,2026-02-13 03:18:38.576762 UTC
251ca5b74c5d44ced30e12c9b6498153,OOW5474,XUTBO0MUMQ1DFW50J,VOLKSWAGEN,25 370 E CONSTEL  6X2 TRACTOR 2P (DIES ),2011,217567,PESADOS,2026-02-13 03:18:38.576762 UTC
1b26fe051fbca90892afaaa444665088,RBG6172,HROVS99NFGOVTSGHZ,PEUGEOT,408 SEDAN ALLURE 2 0 FLEX 16V 4P AUT,2011,32486,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
eff457f0e6a9570e7e74e67bfe47643a,YHR3351,69J8X0VCK9L41BW24,PEUGEOT,408 SEDAN ALLURE 2 0 FLEX 16V 4P MEC,2011,29015,LEVES,2026-02-13 03:18:38.576762 UTC
417a82aacbe46da6b8a24aaa4f2ad73c,VDP8363,LAWH1TBLJ5ZIJGFX4,BMW,535IA 3 0 24V 306CV BI TURBO,2011,95872,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
26ae44f43c2cea56c15099bdfb50a913,YAG4957,1S4O3P2GWJDKSCLQD,VOLKSWAGEN,8 150 E DELIVERY 2P (DIESEL),2011,166186,PESADOS,2026-02-13 03:18:38.576762 UTC
02aab3b64b9438ec276c77154fdbe87d,RTI1831,M4XBK3JJDA2RL8GS8,VOLKSWAGEN,9 150 E DELIVERY 2P (DIESEL),2011,160046,PESADOS,2026-02-13 03:18:38.576762 UTC
5d1177a27a0d1f4035064bb72b6924c5,VPL3925,UPGN2GLC9WFOI6HVS,MERCEDES BENZ,ACCELO 915C 2P (DIESEL),2011,172737,PESADOS,2026-02-13 03:18:38.576762 UTC
deea0f5f92d55fb1cd85dcc509c9e078,SQO6733,JPQKO5AJQNL7LM3R0,MERCEDES-BENZ,ACTROS,2011,40000,PESADOS,2026-02-13 03:18:38.576762 UTC
8b24d792c841576218179e208155c3f4,KXS5815,8FQK6PWT0DMG0RUMP,MERCEDES-BENZ,ACTROS,2011,392000,PESADOS,2026-02-13 03:18:38.576762 UTC
d1393ba3fd35d83dc933cb3714d6c7b3,LOD5838,J6NQG2M9W762MH2PA,MERCEDES-BENZ,ACTROS,2011,231000,PESADOS,2026-02-13 03:18:38.576762 UTC
3ca9528c70e80613e994068b2f4ab79c,ZQO3852,T5FY00C5AZ5PTIC8D,MERCEDES-BENZ,ACTROS,2011,59000,PESADOS,2026-02-13 03:18:38.576762 UTC
0db86fe32fe9bf736c575af70baa372e,EJL0384,4KNY5HY5ZDQ36S5CF,MERCEDES-BENZ,ACTROS,2011,284000,PESADOS,2026-02-13 03:18:38.576762 UTC
9d772130a86543560a190240d0f8863f,ZKA9596,QUJM5XHYXVT8X4QEP,MERCEDES-BENZ,ACTROS,2011,239000,PESADOS,2026-02-13 03:18:38.576762 UTC
630a7b45f6c42207ba87185f5699c48a,QZN0311,WPLE7KO03R6YCXRWA,MERCEDES-BENZ,ACTROS,2011,522000,PESADOS,2026-02-13 03:18:38.576762 UTC
8f2a8b311cf1356d5cfe1d03d532d3c1,VMT6517,EP689HL6CEB0BRYF6,MERCEDES-BENZ,ACTROS,2011,145000,PESADOS,2026-02-13 03:18:38.576762 UTC
3c2806af61e9971414e6a7152d7427eb,TDD5930,J83W51TASWCGEE8WO,CHEVROLET,ASTRA SED  ADVANT  2 0 8V MPFI FLEXP  4P,2011,32554,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
13a426df029f875eb20a6d2741c1fe6d,JIU7076,LFL97OW9MXCDW9QFP,MERCEDES BENZ,ATEGO 2425 3 EIXOS 2P (DIESEL),2011,246633,PESADOS,2026-02-13 03:18:38.576762 UTC
3a7d4488df014baa783a530849fea743,IAG5560,GDPU562XPS2DFGHBX,MERCEDES BENZ,ATEGO 2425 3 EIXOS 2P (DIESEL),2011,254002,PESADOS,2026-02-13 03:18:38.576762 UTC
4cd21e7f973c99a2f90dc53f691697f5,FYR7055,9O5F6KUKW8N074QX8,PEUGEOT,BOXER 2 3 FURG TB DIES  CURTO/MÉDIO,2011,70063,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
1179ff10299435de78cf011ea2141f31,ZSV2606,FA5O782QBMIZ1JSX3,FIAT,BRAVO ABSOLUTE DUALOGIC 1 8 FLEX 16V 5P,2011,28438,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
f66c67bb66c4f72d466f26153aafe049,TXR9704,4Q2P166D5SOH551V8,CITROEN,C3 EXCL /EXCL SOLAR /SONORA 1 6 FLEX AUT,2011,40483,LEVES,2026-02-13 03:18:38.576762 UTC
9fe18f58551118119be07fc788751755,CHZ0363,9G585MI2RP5PM1704,CITROEN,C3 GLX 1 4/ GLX SONORA 1 4 FLEX 8V 5P,2011,25995,LEVES,2026-02-13 03:18:38.576762 UTC
546da840418c882c00fb933485fc1f7d,XXZ0407,A96MTH5T8YOFHZT7G,CITROEN,C3 GLX 1 4/ GLX SONORA 1 4 FLEX 8V 5P,2011,25920,LEVES,2026-02-13 03:18:38.576762 UTC
d446bcc61e1536c84144f2d1b639705b,GTZ5369,YI65JFVAOT4GIZ9MV,CHEVROLET,CAPTIVA SPORT FWD 2 4 16V 171/185CV,2011,40344,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
8f800847eb76fa6270f0d612036bef34,XVM8463,Y8R2SEL1EXCQNPGKE,CHEVROLET,CAPTIVA SPORT FWD 3 0 V6 24V 268CV 4X2,2011,39033,LEVES,2026-02-13 03:18:38.576762 UTC
f5cd7c12f0fe68f234a4f498111b833a,EYW9268,WDNMQ16VFZRX0V4V4,FIAT,CARGO 2422/ 2422 E 3 EIXOS 2P (DIESEL),2011,231254,PESADOS,2026-02-13 03:18:38.576762 UTC
ba07afcf63895d80805f90f41a1927d8,QFM6030,TS98I8DC2HEOLQK29,FIAT,CARGO 2428 E T 3 EIXOS 2P (DIESEL),2011,220143,PESADOS,2026-02-13 03:18:38.576762 UTC
c2eb557ff07fedd06f77d13ed9c23e52,ZAI5489,J6LB2QVGLFY4GMF37,FIAT,CARGO 2628 E 6X4 T 3 EIXOS 2P (DIESEL),2011,226438,PESADOS,2026-02-13 03:18:38.576762 UTC
b2997a294dcc0c62fe2a198572700dcc,TVB1297,9A95ST3ZGMVN4E7G9,HONDA,CB 500,2011,566000,MOTOS,2026-02-13 03:18:38.576762 UTC
d80023e27413ed2c7b3d98593d0dc6b9,PVS1496,QDQY4TSNAB2P8466K,HONDA,CB 500,2011,386000,MOTOS,2026-02-13 03:18:38.576762 UTC
7743eb39c276c3da6f5b8b1a73f5ba7f,CUI8832,KOKRG70ZA46WHNDXF,HONDA,CB 500,2011,556000,MOTOS,2026-02-13 03:18:38.576762 UTC
0f8fd8ed86efe6d3955b934763d16741,GEJ9934,QE05CZ6ZM2EA7HI7C,KIA,CERATO 1 6 16V AUT,2011,41959,LEVES,2026-02-13 03:18:38.576762 UTC
cf098ed2f54aaac663d6d52123d5e995,LVG8524,NKMRFRRAQUNUGVEO3,HONDA,CG 160,2011,113000,MOTOS,2026-02-13 03:18:38.576762 UTC
5db67bac0e130585cfea56ec29079401,GAJ8178,RN05C6J2F8BXLI8H3,HONDA,CG 160,2011,170000,MOTOS,2026-02-13 03:18:38.576762 UTC
41e9aafd79130f28e5b5b027e5aacd91,DJT9565,W2CV05WUTHHQ371QX,HONDA,CG 160,2011,267000,MOTOS,2026-02-13 03:18:38.576762 UTC
42684a4eea9c0f527e2e581f718a583b,BZW8726,Y86EKPCDHH7XCW1T8,HONDA,CG 160,2011,583000,MOTOS,2026-02-13 03:18:38.576762 UTC
5f1eac2fa3f0eb649cf35baece23671c,LKK3487,TRB5QMEDIJAO47EON,HONDA,CG 160,2011,351000,MOTOS,2026-02-13 03:18:38.576762 UTC
0eab5497b7fab9a9db66cd86966e33df,BCG6734,FP3QR5EREXKJ10OM8,HONDA,CG 160,2011,434000,MOTOS,2026-02-13 03:18:38.576762 UTC
2a5d366f28ab7f3a76ed627e6c8f7165,STH3457,OI70T9IMLS9J5WYPA,HONDA,CG 160,2011,441000,MOTOS,2026-02-13 03:18:38.576762 UTC
b2f5713ebf1d97e1de6881abf6ffc4cf,KJP6529,OD3PNEULSFGBW3M2V,HONDA,CG 160,2011,235000,MOTOS,2026-02-13 03:18:38.576762 UTC
4511b515f97e3c9f8c1af1dea00db066,JJH0729,PIF7DPFU4O0KDGGTH,HONDA,CIVIC,2011,202000,LEVES,2026-02-13 03:18:38.576762 UTC
3553e87f42af8784672373dfedbf89bf,HBL2451,TKIMHH2R96QCV2LZR,HONDA,CIVIC,2011,244000,LEVES,2026-02-13 03:18:38.576762 UTC
5228c4f298f14018ab1cadaa2efd63f1,QWP2202,D342T6WRKLQUAD0AV,HONDA,CIVIC,2011,453000,LEVES,2026-02-13 03:18:38.576762 UTC
1ccc8f6405e7e1e60ad9a89260457529,XOV2109,IS3CAKCNL7GW9XY6P,HONDA,CIVIC,2011,125000,LEVES,2026-02-13 03:18:38.576762 UTC
4f08405c2b0f39c709d964f91c4b0c68,MXZ1021,R8L5K6TQ5K3K8NY4E,HONDA,CIVIC,2011,474000,LEVES,2026-02-13 03:18:38.576762 UTC
ce1a4e985863c9c0d1f79739f1b036da,AMA7981,ZV3Z03291V2Y4D2WS,HONDA,CIVIC SED  LXL/ LXL SE 1 8 FLEX 16V AUT,2011,50857,LEVES,2026-02-13 03:18:38.576762 UTC
316de5fce68efe8fa9d41736ea7fc507,UVS5941,K91RTYEWNOONMMQIR,HONDA,CIVIC SED  LXL/ LXL SE 1 8 FLEX 16V AUT,2011,49532,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
39775acb479816b25d5574bd50caf020,QGF1466,6WUBJS4VI6441YDX2,OUTROS,CLIO HI FLEX 1 0 16V 5P,2011,22334,LEVES,2026-02-13 03:18:38.576762 UTC
76d6c6ada8839c67e19e219006bc8a7f,RFU1436,KHNFY9GP5GYGEZWL4,VOLKSWAGEN,CONSTELLATION,2011,383000,PESADOS,2026-02-13 03:18:38.576762 UTC
