id_dispositivo,imei,empresa,data_primeira_aparicao,processed_at
16c740e19901dca95f67662cb3025750,363942560,AZIMUTE,2026-02-12 17:54:18.927360 UTC,2026-02-12 20:03:19.110299 UTC
ac4dac227252a48292823b36ab573191,384416640,AZIMUTE,2026-02-11 17:38:18.009689 UTC,2026-02-12 20:03:19.110299 UTC
edb002f1218872be864e99a0e6c1fb0d,840330510622540,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
e7523aafbf8608ad46e606f67439d45f,678622660,AZIMUTE,2026-02-12 17:54:18.968321 UTC,2026-02-12 20:03:19.110299 UTC
deafa7c6401738bacc1a7afefa73db57,877291860,AZIMUTE,2026-02-12 17:54:19.034870 UTC,2026-02-12 20:03:19.110299 UTC
e4830852c3d3272a4bb2a9194cceff01,966478460,AZIMUTE,2026-02-11 17:38:18.008740 UTC,2026-02-12 20:03:19.110299 UTC
f03116139b9102ba5b9d8c9bdb65cd47,172557830,AZIMUTE,2026-02-12 17:54:19.009525 UTC,2026-02-12 20:03:19.110299 UTC
70e0d7b33bbca17f309aa5939873adc3,312466600,AZIMUTE,2026-02-11 17:35:21.279498 UTC,2026-02-12 20:03:19.110299 UTC
4c0d6d0295061df8f6c58e2179df8704,594180740,AZIMUTE,2026-02-12 17:54:18.971748 UTC,2026-02-12 20:03:19.110299 UTC
2805e5652ebe56e2d5a8be83568607be,765817880,AZIMUTE,2026-02-12 17:54:18.982965 UTC,2026-02-12 20:03:19.110299 UTC
c2562e01812033c07e3f78fc473e6ae9,623484240,AZIMUTE,2026-02-12 17:54:18.916162 UTC,2026-02-12 20:03:19.110299 UTC
6daad95de10e64fff17f7bc3f9ce0d87,285643420,AZIMUTE,2026-02-12 17:54:18.957455 UTC,2026-02-12 20:03:19.110299 UTC
94fd60a2b17771141b7382968a0c1753,6799075904145760,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
c01a58563cf96230f8d849c8b4af363d,711748770,AZIMUTE,2026-02-12 17:54:19.031410 UTC,2026-02-12 20:03:19.110299 UTC
209f947e1d5d2c8c7dda1c50b375845e,301095170,AZIMUTE,2026-02-12 17:54:19.058236 UTC,2026-02-12 20:03:19.110299 UTC
b5f2d888a0b8411455277ba1002d8642,541863900,AZIMUTE,2026-02-12 17:54:18.911802 UTC,2026-02-12 20:03:19.110299 UTC
0aa55deff08f7d405157e8d2a8af3b37,781403430,AZIMUTE,2026-02-12 17:54:19.039202 UTC,2026-02-12 20:03:19.110299 UTC
a0f6a73546b94266bcae0a42a2ee8012,278367540,AZIMUTE,2026-02-12 17:54:19.024193 UTC,2026-02-12 20:03:19.110299 UTC
f4a552be0c0ba1a606ccac7abadc5599,219036360,AZIMUTE,2026-02-11 17:38:18.010565 UTC,2026-02-12 20:03:19.110299 UTC
7094317d12a5f6104c05387ac26dc1be,322780340,AZIMUTE,2026-02-11 17:35:21.294769 UTC,2026-02-12 20:03:19.110299 UTC
90bfed32fe74c7884df9d56f95b81fba,623141980,AZIMUTE,2026-02-11 17:38:18.038141 UTC,2026-02-12 20:03:19.110299 UTC
8373e0f56dce908518d35ed13fe5ae63,609475040,AZIMUTE,2026-02-12 17:54:19.047130 UTC,2026-02-12 20:03:19.110299 UTC
a41200107d42dd763cf71484a33930b8,796942250,AZIMUTE,2026-02-12 17:54:19.003903 UTC,2026-02-12 20:03:19.110299 UTC
f34345f0d04e994591b8f3d43508220f,287966060,AZIMUTE,2026-02-12 17:54:18.961539 UTC,2026-02-12 20:03:19.110299 UTC
bcd59351646034ac3d855e9342166e0d,208408230,AZIMUTE,2026-02-12 17:54:18.918848 UTC,2026-02-12 20:03:19.110299 UTC
1bbb6df10a578c5694fb1392dffcf09b,261447670,AZIMUTE,2026-02-11 17:38:17.997419 UTC,2026-02-12 20:03:19.110299 UTC
c0da2a540b9e59632685b69e05c835cb,134316120,AZIMUTE,2026-02-11 17:35:21.319127 UTC,2026-02-12 20:03:19.110299 UTC
e4a4003c3c1c2201705aa186fd241b0e,577590370,AZIMUTE,2026-02-11 17:35:21.304038 UTC,2026-02-12 20:03:19.110299 UTC
c6aa74dc9d7697d9c3eb37b0927b3044,908605140,AZIMUTE,2026-02-12 17:54:19.021248 UTC,2026-02-12 20:03:19.110299 UTC
d7d015e02f902565c5097defbfbb9a68,654005800,AZIMUTE,2026-02-11 17:38:18.010463 UTC,2026-02-12 20:03:19.110299 UTC
157a8aa2b4d8a2fa164f23ddd40d9b03,199136670,AZIMUTE,2026-02-12 17:54:18.995878 UTC,2026-02-12 20:03:19.110299 UTC
67cbd8410242399ad7cbc3c88b21c472,893941640,AZIMUTE,2026-02-11 17:35:21.294948 UTC,2026-02-12 20:03:19.110299 UTC
71b08e5d08b3e476e2536cd6cade7764,8441487364235240,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
3054e94827f0af424bb1e5d684771f04,628712490,AZIMUTE,2026-02-11 17:35:21.307317 UTC,2026-02-12 20:03:19.110299 UTC
220a16df55c470e576290ca83013413a,136011240,AZIMUTE,2026-02-11 17:38:18.021754 UTC,2026-02-12 20:03:19.110299 UTC
f5dc69d553d1a3287fcd30da70f8bbca,220867480,AZIMUTE,2026-02-11 17:38:18.006311 UTC,2026-02-12 20:03:19.110299 UTC
55d035012fd04e0a217d74fbb6c4b923,616681080,AZIMUTE,2026-02-11 17:38:18.050068 UTC,2026-02-12 20:03:19.110299 UTC
885a8a2fd64cdb3cd07d86f1fb80876e,715560330,AZIMUTE,2026-02-12 17:54:18.899683 UTC,2026-02-12 20:03:19.110299 UTC
1933d20a09524f3ad5c07c7d828213db,425937380,AZIMUTE,2026-02-12 17:54:19.010005 UTC,2026-02-12 20:03:19.110299 UTC
33145fe1dcdecd102dc1510a94b8ce52,660664820,AZIMUTE,2026-02-11 17:38:18.026039 UTC,2026-02-12 20:03:19.110299 UTC
829970c51bc18d875ece813430a64581,617406960,AZIMUTE,2026-02-11 17:35:21.274243 UTC,2026-02-12 20:03:19.110299 UTC
ada53fef2ebb78ad47f7cb2d689ae77e,318700990,AZIMUTE,2026-02-12 17:54:18.995060 UTC,2026-02-12 20:03:19.110299 UTC
58febf3da726734dd689d47b03d535db,208955820,AZIMUTE,2026-02-11 17:35:21.313139 UTC,2026-02-12 20:03:19.110299 UTC
c2ccc3d350fc98f1db794a497830b1a9,572082170,AZIMUTE,2026-02-11 17:38:18.029102 UTC,2026-02-12 20:03:19.110299 UTC
e3c3de55cea73157147e7ec678c3a45d,722686880,AZIMUTE,2026-02-11 17:35:21.300298 UTC,2026-02-12 20:03:19.110299 UTC
6dfda4e80d6d2e5a3f7149ff2f7e1b95,330046280,AZIMUTE,2026-02-12 17:54:19.022742 UTC,2026-02-12 20:03:19.110299 UTC
ae6fa837d34010df052b4b70eda4238d,527673850,AZIMUTE,2026-02-12 17:54:19.004606 UTC,2026-02-12 20:03:19.110299 UTC
084c3bf3cf11e4a26e92a291e4bead88,489804600,AZIMUTE,2026-02-11 17:38:18.022056 UTC,2026-02-12 20:03:19.110299 UTC
eefeb47902df347538eafbac88bd52ab,523744050,AZIMUTE,2026-02-12 17:54:18.991405 UTC,2026-02-12 20:03:19.110299 UTC
7a6f5f7025d6f89e0d333e145c3f0a0d,978228220,AZIMUTE,2026-02-12 17:54:19.025601 UTC,2026-02-12 20:03:19.110299 UTC
d2494022a55f734af04c60a037325122,511123980,AZIMUTE,2026-02-12 17:54:18.924642 UTC,2026-02-12 20:03:19.110299 UTC
83c56e661816133f1738e95a6e4939e4,9182812320273640,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
7fb040e4d87b49c223723bc2d1b34852,997447590,AZIMUTE,2026-02-12 17:54:19.029531 UTC,2026-02-12 20:03:19.110299 UTC
6c19a643d22dbad9834d2c744a34c8ad,772317560,AZIMUTE,2026-02-11 17:38:17.992832 UTC,2026-02-12 20:03:19.110299 UTC
bb8f4c71efc09648e69db3dd84080d57,651190420,AZIMUTE,2026-02-12 17:54:19.019794 UTC,2026-02-12 20:03:19.110299 UTC
0d2c2f90f1677eeed961447d5c4bb963,544328950,AZIMUTE,2026-02-12 17:54:18.930139 UTC,2026-02-12 20:03:19.110299 UTC
86ec33561a05cc000abef5cc38486efc,155641320,AZIMUTE,2026-02-11 17:38:18.040262 UTC,2026-02-12 20:03:19.110299 UTC
2c4027d4eaad060ee0c42dcac1af8c8b,1838990,AZIMUTE,2026-02-11 17:34:11.171773 UTC,2026-02-12 20:03:19.110299 UTC
332aed1794ccef603d04d909072f4640,292216370,AZIMUTE,2026-02-11 17:35:21.303399 UTC,2026-02-12 20:03:19.110299 UTC
64a0a9c98b3447bb5de0e38157b4866a,224485140,AZIMUTE,2026-02-11 17:38:17.993790 UTC,2026-02-12 20:03:19.110299 UTC
469ae1110bc88cfd18382b41993ea247,831158420,AZIMUTE,2026-02-11 17:38:17.986327 UTC,2026-02-12 20:03:19.110299 UTC
ccff261c68469e75b62d78f1a41f77c8,709158190,AZIMUTE,2026-02-12 17:54:19.036010 UTC,2026-02-12 20:03:19.110299 UTC
77eb22471e3d7abee81489b62922f7f6,456885170,AZIMUTE,2026-02-12 17:54:18.966986 UTC,2026-02-12 20:03:19.110299 UTC
3157e7799ebad927044430545bb8520a,582968350,AZIMUTE,2026-02-12 17:54:18.992275 UTC,2026-02-12 20:03:19.110299 UTC
d1e93bbd7e1811e4417382758c59fde7,577867830,AZIMUTE,2026-02-11 17:38:18.048304 UTC,2026-02-12 20:03:19.110299 UTC
b4612e168248fdd88ae80083f4647557,312952320,AZIMUTE,2026-02-11 17:35:21.302214 UTC,2026-02-12 20:03:19.110299 UTC
83b913ebaab0c30ee3edc94239bfb84d,3415098626503930,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
c7a8ed55ef48c80139af262b7de094ea,128123230,AZIMUTE,2026-02-12 17:54:18.954439 UTC,2026-02-12 20:03:19.110299 UTC
e28703b75bd81328970ea577ecf29e2a,386293480,AZIMUTE,2026-02-12 17:54:19.043996 UTC,2026-02-12 20:03:19.110299 UTC
bf9195dc7478717d373e0ebf142c6823,886667860,AZIMUTE,2026-02-12 17:54:18.963240 UTC,2026-02-12 20:03:19.110299 UTC
039327cf6094bb5425b23b4cf1e07cf8,793525350,AZIMUTE,2026-02-11 17:38:18.043114 UTC,2026-02-12 20:03:19.110299 UTC
e0d63e1fdbcd29f4b39e4dbb6f342f0e,952218390,AZIMUTE,2026-02-11 17:38:18.028339 UTC,2026-02-12 20:03:19.110299 UTC
715edcaac82ad985de3a86809e971ed4,8112633330938390,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
f5f1228f42655927bfd8da2a9c2e15ef,720324840,AZIMUTE,2026-02-12 17:54:18.971532 UTC,2026-02-12 20:03:19.110299 UTC
227572eb32dbe19189bfdedbaaebf297,155503360,AZIMUTE,2026-02-12 17:54:19.039681 UTC,2026-02-12 20:03:19.110299 UTC
c52d00e7ca1e6af527f7cbf3b05d2a80,2512555445737510,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
58a6affdb82a6148cee7a4461395a5b1,676798180,AZIMUTE,2026-02-12 17:54:18.910541 UTC,2026-02-12 20:03:19.110299 UTC
a35baf2f1890cd3dc4aa37ef779d522a,304296280,AZIMUTE,2026-02-11 17:35:21.307464 UTC,2026-02-12 20:03:19.110299 UTC
8cf1030b5a80d3a4ed67f7f03d2bb5d3,725340140,AZIMUTE,2026-02-12 17:54:19.030937 UTC,2026-02-12 20:03:19.110299 UTC
3c5284721e17b8af2e094a86a90cf69c,604973440,AZIMUTE,2026-02-11 17:38:18.020633 UTC,2026-02-12 20:03:19.110299 UTC
6a740550036caec9b26c9346717343c1,888627090,AZIMUTE,2026-02-11 17:38:18.027078 UTC,2026-02-12 20:03:19.110299 UTC
bc728494778988789bd04cb15ec4fdf4,902991940,AZIMUTE,2026-02-12 17:54:18.909566 UTC,2026-02-12 20:03:19.110299 UTC
59ec9ea6c735ff75301bb56850c9ad03,584378740,AZIMUTE,2026-02-11 17:38:17.998787 UTC,2026-02-12 20:03:19.110299 UTC
2ebe978a973686065ced9a0a5628abae,481649160,AZIMUTE,2026-02-11 17:38:18.049605 UTC,2026-02-12 20:03:19.110299 UTC
06beecb9e1b39713379b2feafdc378b2,637056260,AZIMUTE,2026-02-12 17:54:19.018464 UTC,2026-02-12 20:03:19.110299 UTC
48317739558ee32b8607567353027ba9,324952600,AZIMUTE,2026-02-11 17:38:18.025662 UTC,2026-02-12 20:03:19.110299 UTC
e01b96139c7b73293eb424539d229afd,128819990,AZIMUTE,2026-02-12 17:54:19.028076 UTC,2026-02-12 20:03:19.110299 UTC
854508d6951c65828299a9b2d27e2fb8,677758820,AZIMUTE,2026-02-12 17:54:19.035808 UTC,2026-02-12 20:03:19.110299 UTC
ad49ab1d2a2f43a1cd57b93a547fcaa6,942462220,AZIMUTE,2026-02-11 17:38:18.033911 UTC,2026-02-12 20:03:19.110299 UTC
8cd9ed0e9d490952756426326cb591bf,371095100,AZIMUTE,2026-02-11 17:35:21.313690 UTC,2026-02-12 20:03:19.110299 UTC
242045dc1653eec3a2fbb1a48811a5fd,768736360,AZIMUTE,2026-02-12 17:54:18.902854 UTC,2026-02-12 20:03:19.110299 UTC
87c3ada45dd0bb17a09d47a282b7d349,609703060,AZIMUTE,2026-02-11 17:38:17.982060 UTC,2026-02-12 20:03:19.110299 UTC
2d3c25bc33461ed58ef7b024752c26a2,614313070,AZIMUTE,2026-02-11 17:35:21.291749 UTC,2026-02-12 20:03:19.110299 UTC
59a0ab796838e045b645b3134313aa70,822060480,AZIMUTE,2026-02-12 17:54:18.913243 UTC,2026-02-12 20:03:19.110299 UTC
edff2105bc5ebc7df0fd0fd09164c172,803572080,AZIMUTE,2026-02-11 17:35:21.293240 UTC,2026-02-12 20:03:19.110299 UTC
a0e7072f86a622e7af3e61ceb8bd814b,228403140,AZIMUTE,2026-02-11 17:38:18.031892 UTC,2026-02-12 20:03:19.110299 UTC
9c757063323bf126f822ee491821e8db,991984330,AZIMUTE,2026-02-11 17:35:21.312580 UTC,2026-02-12 20:03:19.110299 UTC
ab9abaebe358c57808e100591d4cfe19,783862790,AZIMUTE,2026-02-11 17:38:18.036449 UTC,2026-02-12 20:03:19.110299 UTC
97395fbd446feb15c1c0d75a4de68ff1,346886420,AZIMUTE,2026-02-12 17:54:18.995669 UTC,2026-02-12 20:03:19.110299 UTC
9801ea03da40281a79d61ca7f108a28d,886703940,AZIMUTE,2026-02-11 17:35:21.315805 UTC,2026-02-12 20:03:19.110299 UTC
b3ee6a5893d69f73582fb10576b87f20,7541158719041280,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
4b2a09c2818381cc8cdfea5bc98e1e7d,381600560,AZIMUTE,2026-02-12 17:54:18.989530 UTC,2026-02-12 20:03:19.110299 UTC
69215440a2b16e9bbe78aa9e7d93b56d,355669060,AZIMUTE,2026-02-12 17:54:19.033732 UTC,2026-02-12 20:03:19.110299 UTC
20f38677a6a8f25388f8b69faf1bd63d,779005620,AZIMUTE,2026-02-12 17:54:19.011682 UTC,2026-02-12 20:03:19.110299 UTC
dab476548d4043a294176efe89645880,766839940,AZIMUTE,2026-02-11 17:35:21.292499 UTC,2026-02-12 20:03:19.110299 UTC
983c727dcd7c2b4d998f32190f7863d7,475147470,AZIMUTE,2026-02-11 17:35:21.279005 UTC,2026-02-12 20:03:19.110299 UTC
5be18fd3919cd7a0fa305271ce32b5af,401804250,AZIMUTE,2026-02-12 17:54:19.060564 UTC,2026-02-12 20:03:19.110299 UTC
2c64dbf8b599c051aad22ae633a3c588,547654120,AZIMUTE,2026-02-11 17:38:18.024219 UTC,2026-02-12 20:03:19.110299 UTC
6bbd3e1c903b242c718aca2fe10aecfc,537921330,AZIMUTE,2026-02-11 17:35:21.285075 UTC,2026-02-12 20:03:19.110299 UTC
bfe64f3600dc0e8a94af59e71a83d169,138851800,AZIMUTE,2026-02-11 17:38:17.986910 UTC,2026-02-12 20:03:19.110299 UTC
0b68b6bcc435814d44a3298da01ef10f,804814020,AZIMUTE,2026-02-11 17:38:17.985388 UTC,2026-02-12 20:03:19.110299 UTC
fb21145c9a594f8d2bf227f881c7ab2c,4593595105537710,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
9d22312d3d0541405ebd75b429bf7a21,423019080,AZIMUTE,2026-02-11 17:38:18.024118 UTC,2026-02-12 20:03:19.110299 UTC
48f2c84bea4571660a4f32114f87ca2a,798463810,AZIMUTE,2026-02-12 17:54:19.027604 UTC,2026-02-12 20:03:19.110299 UTC
278c8365953bd8447af7f8e3d50cdb9c,8856316478491390,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
afd07836917a5a4d96f5cfb164a0a052,615697480,AZIMUTE,2026-02-12 17:54:19.038963 UTC,2026-02-12 20:03:19.110299 UTC
a1b7679bff04009da71974e965b32c53,863656030,AZIMUTE,2026-02-11 17:35:21.283262 UTC,2026-02-12 20:03:19.110299 UTC
c400a87a5765cbc79723e0e9397334c9,294431930,AZIMUTE,2026-02-11 17:38:18.010364 UTC,2026-02-12 20:03:19.110299 UTC
8a539f5d4eeafda222e193cda91b79aa,341141400,AZIMUTE,2026-02-11 17:38:17.986635 UTC,2026-02-12 20:03:19.110299 UTC
67c158ea0cf7e6498be7d95f31af8ea0,792390060,AZIMUTE,2026-02-12 17:54:18.949750 UTC,2026-02-12 20:03:19.110299 UTC
f7156412fee8438e45ddc7d6f8ec0677,1181353742116200,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
adc074ae35ebe2dc4b292893ef51e2b4,199998930,AZIMUTE,2026-02-11 17:38:18.044723 UTC,2026-02-12 20:03:19.110299 UTC
affdab728f2ed74b0657083de5b7bceb,283471330,AZIMUTE,2026-02-12 17:54:18.901884 UTC,2026-02-12 20:03:19.110299 UTC
bb9660ba5c40f0469ac5b32146fb1bbb,588740770,AZIMUTE,2026-02-11 17:38:17.991151 UTC,2026-02-12 20:03:19.110299 UTC
4288430509ef1e2c77b2c3c95e72a8c4,620415320,AZIMUTE,2026-02-12 17:54:18.906135 UTC,2026-02-12 20:03:19.110299 UTC
381fefb67139da2b7e1ae458b47c2356,632061300,AZIMUTE,2026-02-12 17:54:18.953042 UTC,2026-02-12 20:03:19.110299 UTC
2310fc770c1456b0acc791160f5acc6b,760895820,AZIMUTE,2026-02-12 17:54:19.015993 UTC,2026-02-12 20:03:19.110299 UTC
1f5feb513549d404f57169c7403a42ff,452624030,AZIMUTE,2026-02-12 17:54:18.926532 UTC,2026-02-12 20:03:19.110299 UTC
53b384b27f99fd8c31df5975d7ee76d8,495075580,AZIMUTE,2026-02-12 17:54:18.957030 UTC,2026-02-12 20:03:19.110299 UTC
055d8a59f459cbaedf4c9ce832af68e3,862602940,AZIMUTE,2026-02-12 17:54:19.042072 UTC,2026-02-12 20:03:19.110299 UTC
73551173edf4b6641692b4fe1cb672b4,659714080,AZIMUTE,2026-02-12 17:54:18.956755 UTC,2026-02-12 20:03:19.110299 UTC
f75208b332d6c0e9595b2ff895dfe2ac,500665370,AZIMUTE,2026-02-11 17:38:18.045698 UTC,2026-02-12 20:03:19.110299 UTC
d14ac212d25a3ad70934c687e5747eef,622402930,AZIMUTE,2026-02-11 17:35:21.315311 UTC,2026-02-12 20:03:19.110299 UTC
2683b001dbb24104fddca72ef4dbbf8b,142532730,AZIMUTE,2026-02-12 17:54:19.026733 UTC,2026-02-12 20:03:19.110299 UTC
7092cbc00dd853b7d3ceccab59b5af6f,848213540,AZIMUTE,2026-02-11 17:35:21.282366 UTC,2026-02-12 20:03:19.110299 UTC
79b894d3fb7aa98923e4cf8cb365ff19,918174780,AZIMUTE,2026-02-11 17:35:21.286114 UTC,2026-02-12 20:03:19.110299 UTC
639b110b381fae6b86d9ff03257eb9bb,475988720,AZIMUTE,2026-02-11 17:35:21.274559 UTC,2026-02-12 20:03:19.110299 UTC
417109b7a8a84e43fbfeab44438014c5,164146070,AZIMUTE,2026-02-12 17:54:18.972402 UTC,2026-02-12 20:03:19.110299 UTC
f4a73ab63ae1ccdb03ceb47d4464b4c6,166222100,AZIMUTE,2026-02-12 17:54:19.046505 UTC,2026-02-12 20:03:19.110299 UTC
6b364130210a760a85a5b7fa5fad49be,836441310,AZIMUTE,2026-02-12 17:54:18.953264 UTC,2026-02-12 20:03:19.110299 UTC
9658f081b67e3a339c774449f7cf6acd,905599610,AZIMUTE,2026-02-12 17:54:18.945504 UTC,2026-02-12 20:03:19.110299 UTC
10df3aa667ca5176493301ce6284ad4f,562857650,AZIMUTE,2026-02-11 17:38:18.015728 UTC,2026-02-12 20:03:19.110299 UTC
275cd73143d772b22888f01dabb3ba57,668158930,AZIMUTE,2026-02-12 17:54:19.021683 UTC,2026-02-12 20:03:19.110299 UTC
2140a8e36d0e42bcba21a15f5f8baefa,604902770,AZIMUTE,2026-02-12 17:54:19.029155 UTC,2026-02-12 20:03:19.110299 UTC
dda6d13035abd1be16bba28c10d06f9e,936020385589000,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
0e0b5f275f462c645f36d4239576c28a,688812230,AZIMUTE,2026-02-11 17:38:17.982567 UTC,2026-02-12 20:03:19.110299 UTC
1d4c726045fbb37d47c27469c6f3ec0e,501888950,AZIMUTE,2026-02-12 17:54:18.979519 UTC,2026-02-12 20:03:19.110299 UTC
7c91d3993965021d7296a0e41236d30a,408064980,AZIMUTE,2026-02-11 17:38:18.006701 UTC,2026-02-12 20:03:19.110299 UTC
178bb2d8a2227fbcac0fb5d8305d6aa5,920065480,AZIMUTE,2026-02-12 17:54:19.057009 UTC,2026-02-12 20:03:19.110299 UTC
adc450347ef8219b5476adb31d372d5a,103274430,AZIMUTE,2026-02-11 17:38:17.988510 UTC,2026-02-12 20:03:19.110299 UTC
027b0a99f2f3a3343d1c8050033454c6,668203520,AZIMUTE,2026-02-12 17:54:19.040928 UTC,2026-02-12 20:03:19.110299 UTC
de7249138de6779fa80484a4ccf9b852,675404730,AZIMUTE,2026-02-11 17:38:18.001034 UTC,2026-02-12 20:03:19.110299 UTC
3b266b9565fd5ffb19560765f0176d35,505028180,AZIMUTE,2026-02-12 17:54:19.010222 UTC,2026-02-12 20:03:19.110299 UTC
7009b2b8eb0e103b90641c527cd35ba0,150371660,AZIMUTE,2026-02-11 17:35:21.321876 UTC,2026-02-12 20:03:19.110299 UTC
6def95766fad78ff8ddf8454c48287f2,136929170,AZIMUTE,2026-02-12 17:54:18.934935 UTC,2026-02-12 20:03:19.110299 UTC
604ee165347328cf9ebcb89a7715cbda,709710520,AZIMUTE,2026-02-12 17:54:18.915903 UTC,2026-02-12 20:03:19.110299 UTC
ad52e003ba36c1f4944b1db7e290c7e2,839845030,AZIMUTE,2026-02-11 17:38:18.043211 UTC,2026-02-12 20:03:19.110299 UTC
6f4017403c6541717689f7a5ae908c03,499682990,AZIMUTE,2026-02-12 17:54:19.055145 UTC,2026-02-12 20:03:19.110299 UTC
c011db22a046792ed760cfeee82fc88d,366944410,AZIMUTE,2026-02-11 17:38:18.038869 UTC,2026-02-12 20:03:19.110299 UTC
54c9b8fe509f9cceea76307960249541,834589030,AZIMUTE,2026-02-11 17:35:21.279109 UTC,2026-02-12 20:03:19.110299 UTC
5124a66641072f779884af9c689aca44,379221580,AZIMUTE,2026-02-12 17:54:18.993447 UTC,2026-02-12 20:03:19.110299 UTC
72565d06ac364ac468c9861b1412bf74,374604870,AZIMUTE,2026-02-12 17:54:18.973772 UTC,2026-02-12 20:03:19.110299 UTC
7edbda4ec82edf91ac035d5b43e25eb3,363430820,AZIMUTE,2026-02-11 17:35:21.307607 UTC,2026-02-12 20:03:19.110299 UTC
d25295bec642552b36907b7d76e5405b,275907470,AZIMUTE,2026-02-11 17:38:18.048205 UTC,2026-02-12 20:03:19.110299 UTC
221e7d765b1987a828a30bd99278d1ff,243702280,AZIMUTE,2026-02-11 17:38:18.014676 UTC,2026-02-12 20:03:19.110299 UTC
e29b820b449119e0a4f2ed253aeb629e,412732680,AZIMUTE,2026-02-11 17:38:18.050306 UTC,2026-02-12 20:03:19.110299 UTC
f8422d01804976ac88da97a6dddaaf0d,318414060,AZIMUTE,2026-02-11 17:38:17.993495 UTC,2026-02-12 20:03:19.110299 UTC
7558089aefb47f5bafc259667f32c879,646053500,AZIMUTE,2026-02-11 17:38:18.003282 UTC,2026-02-12 20:03:19.110299 UTC
d09822a7d1f546610d73d7d15b5dbc48,165541980,AZIMUTE,2026-02-11 17:35:21.285888 UTC,2026-02-12 20:03:19.110299 UTC
f62c69b98a7b9e94f60610d299eb6c75,624906910,AZIMUTE,2026-02-11 17:35:21.304201 UTC,2026-02-12 20:03:19.110299 UTC
bd19541d029ed7efc9d433df40b48730,664495530,AZIMUTE,2026-02-12 17:54:19.032674 UTC,2026-02-12 20:03:19.110299 UTC
164e9d7dd778b6b1868b2019e901a183,832476700,AZIMUTE,2026-02-12 17:54:19.050087 UTC,2026-02-12 20:03:19.110299 UTC
a64bb5127bcbc134558881419fde5223,3521570615831300,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
cb0475ed67a0db969890802921650cf1,900477440,AZIMUTE,2026-02-12 17:54:18.960545 UTC,2026-02-12 20:03:19.110299 UTC
6e9f568b7f3159c8014f8cf5afae5a0c,883449970,AZIMUTE,2026-02-12 17:54:18.969226 UTC,2026-02-12 20:03:19.110299 UTC
78ab775a4286850aec0890992db185db,585260690,AZIMUTE,2026-02-11 17:38:18.003478 UTC,2026-02-12 20:03:19.110299 UTC
c6beaa5aa2020eda6d27a11555cbf771,735811980,AZIMUTE,2026-02-11 17:35:21.310008 UTC,2026-02-12 20:03:19.110299 UTC
aca264387f065bc1a1ceefc99dc4e340,579004400,AZIMUTE,2026-02-11 17:38:18.032871 UTC,2026-02-12 20:03:19.110299 UTC
3738086dbf77745e90dca6b661ff0cf8,629362490,AZIMUTE,2026-02-12 17:54:19.032227 UTC,2026-02-12 20:03:19.110299 UTC
54788b24e130e113f133c21605310dec,224281350,AZIMUTE,2026-02-11 17:35:21.290737 UTC,2026-02-12 20:03:19.110299 UTC
5bfbe6122012d42e5f5d43ea27859569,630806130,AZIMUTE,2026-02-12 17:54:18.970604 UTC,2026-02-12 20:03:19.110299 UTC
5c6bf3749c67e199f1b1505af99874cd,419241500,AZIMUTE,2026-02-11 17:38:18.045834 UTC,2026-02-12 20:03:19.110299 UTC
ddb95a423865d43c9971a7d21415ab50,607581720,AZIMUTE,2026-02-12 17:54:18.980341 UTC,2026-02-12 20:03:19.110299 UTC
ebc2c8fc0b941fd32cf9a8aea5796d77,7373083765252690,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
1e20dd1678f5a1d87ebd70b7625b616d,738807220,AZIMUTE,2026-02-12 17:54:18.978897 UTC,2026-02-12 20:03:19.110299 UTC
14f3501761e7175f9185937ebbf9021e,180184300,AZIMUTE,2026-02-11 17:38:17.986026 UTC,2026-02-12 20:03:19.110299 UTC
bdf6a83757cfbc04140ab037b7000b55,280623250,AZIMUTE,2026-02-11 17:38:18.031355 UTC,2026-02-12 20:03:19.110299 UTC
c397b9b95d3ed8304c58d3378a7c21f6,321059480,AZIMUTE,2026-02-12 17:54:18.960806 UTC,2026-02-12 20:03:19.110299 UTC
